Customer ID,Date of Purchase,Date of Shipping,Order ID,Product Name,Ship Mode,SKU,Discount,Quantity,Total Price
TP113,2024-06-27,2024-07-04,MS-2023-123638,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.08,3,52.52
DD951,2021-07-08,2021-07-10,TN-2020-150301,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),First Class,KEPATH04,0.18,1,15.6
MM723,2024-12-16,2024-12-21,VA-2023-137428,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Second Class,KEPATH12,0.73,2,23.72
YT818,2024-07-16,2024-07-18,ME-2023-156909,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Second Class,KEPATH12,0.5,2,43.92
LJ868,2024-07-20,2024-07-25,WY-2023-108343,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.78,2,2.31
QM203,2024-12-29,2025-01-02,KY-2023-118885,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.77,4,17.51
GF707,2021-10-13,2021-10-18,WA-2020-164742,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Second Class,KEPATH04,0.1,2,34.25
IH716,2024-02-25,2024-03-01,VT-2023-134642,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.48,2,19.79
IH716,2024-12-11,2024-12-17,VT-2023-160759,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.11,1,29.53
SC361,2023-08-21,2023-08-25,NV-2022-122581,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.52,7,111.48
AW191,2024-09-29,2024-10-02,NE-2023-140186,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),First Class,KEPATH08,0.4,1,19.91
JD838,2024-09-15,2024-09-19,WA-2023-116652,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.09,3,90.58
CB608,2022-06-18,2022-06-20,OK-2021-156734,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),First Class,KEPATH12,0.04,4,168.65
HS222,2022-05-03,2022-05-07,OR-2021-112130,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.67,6,86.96
HS222,2023-07-07,2023-07-09,OR-2022-135265,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Second Class,KEPATH01,0.02,4,20.58
SC361,2024-09-25,2024-09-29,NV-2023-162481,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.34,3,10.39
LJ868,2023-10-03,2023-10-08,WY-2022-144939,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.42,6,66.22
YT818,2024-01-01,2024-01-05,ME-2023-151750,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.16,4,63.94
BM992,2023-09-24,2023-10-01,MD-2022-134488,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.13,2,33.11
RN447,2022-06-26,2022-06-30,AK-2021-115938,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.72,3,15.99
AE177,2024-09-26,2024-09-30,MA-2023-129490,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.27,4,96.89
AE177,2024-11-06,2024-11-13,MA-2023-107174,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.12,2,77.3
OM513,2022-07-16,2022-07-16,AR-2021-113404,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Same Day,KEPATH12,0.1,6,237.17
KP976,2021-07-26,2021-08-02,HI-2020-126760,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.21,3,104.09
MP748,2021-07-11,2021-07-15,IL-2020-163552,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.03,3,15.28
DF542,2023-12-10,2023-12-10,FL-2022-143448,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Same Day,KEPATH01,0.61,5,10.24
SC361,2024-12-01,2024-12-05,NV-2023-122539,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.45,2,5.78
HS222,2023-09-23,2023-09-27,OR-2022-159009,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.27,3,41.68
JC375,2024-03-24,2024-03-27,CO-2023-166184,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),First Class,KEPATH04,0.23,3,43.96
JC375,2021-05-21,2021-05-23,CO-2020-127166,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Second Class,KEPATH04,0.15,2,32.35
DD951,2022-01-05,2022-01-10,TN-2021-154970,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.09,1,17.32
RB330,2024-09-08,2024-09-11,MD-2023-124779,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),First Class,KEPATH08,0.77,5,38.16
IH716,2022-11-02,2022-11-07,VT-2021-100657,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.17,2,55.08
AW191,2022-04-25,2022-04-29,NE-2021-130365,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.11,3,88.59
NM892,2023-10-14,2023-10-20,MI-2022-156503,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.57,1,18.89
LR311,2024-09-15,2024-09-19,TN-2023-124205,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.24,4,133.52
AL696,2021-12-01,2021-12-03,VT-2020-161613,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Second Class,KEPATH01,0.74,3,4.09
CR901,2021-10-15,2021-10-17,LA-2020-122021,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),First Class,KEPATH04,0.41,2,22.46
RB330,2024-04-01,2024-04-04,MD-2023-134495,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Second Class,KEPATH08,0.5,3,49.77
KP976,2021-12-15,2021-12-17,HI-2020-129938,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Second Class,KEPATH08,0.59,7,95.23
NM892,2024-11-19,2024-11-21,MI-2023-131254,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),First Class,KEPATH08,0.08,3,91.58
MP748,2022-07-02,2022-07-06,IL-2021-157322,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.52,6,95.56
AE177,2024-09-17,2024-09-22,MA-2023-105669,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Second Class,KEPATH08,0.46,5,89.59
ED714,2022-09-13,2022-09-17,LA-2021-136728,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Second Class,KEPATH12,0.2,4,140.54
MM723,2024-12-16,2024-12-21,VA-2023-137428,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Second Class,KEPATH12,0.47,2,46.56
LJ868,2022-07-11,2022-07-13,WY-2021-142237,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,First Class,KEPATH01,0.55,8,18.9
IH716,2024-12-17,2024-12-21,VT-2023-116855,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.37,5,59.94
NM892,2023-12-26,2024-01-02,MI-2022-155166,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.51,3,64.56
ED714,2022-04-16,2022-04-21,LA-2021-142734,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.11,2,78.18
BL360,2021-04-25,2021-04-30,WI-2020-166954,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.3,5,18.38
LR311,2021-09-10,2021-09-16,TN-2020-125731,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.53,5,12.34
AL696,2024-09-23,2024-09-29,VT-2023-121853,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.47,2,5.57
MM723,2022-12-01,2022-12-06,VA-2021-111038,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.49,9,24.1
MM723,2024-09-24,2024-09-26,VA-2023-148411,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,First Class,KEPATH01,0.68,2,3.36
KP976,2024-03-27,2024-04-01,HI-2023-144491,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.76,3,23.89
SR304,2023-10-03,2023-10-07,MO-2022-101672,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.35,4,86.27
CB608,2024-02-16,2024-02-21,OK-2023-163265,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.47,3,52.76
AW191,2023-09-12,2023-09-14,NE-2022-142902,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Second Class,KEPATH12,0.76,2,21.08
OM513,2022-07-16,2022-07-16,AR-2021-113404,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Same Day,KEPATH12,0.73,3,35.58
MP748,2022-07-02,2022-07-06,IL-2021-157322,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.05,2,83.45
QM203,2024-05-07,2024-05-11,KY-2023-141733,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.63,5,81.25
YT818,2024-04-21,2024-04-23,ME-2023-128853,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,First Class,KEPATH01,0.6,9,18.9
QM203,2024-07-16,2024-07-23,KY-2023-152842,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.05,3,14.96
JC375,2022-12-24,2022-12-28,CO-2021-135538,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.3,4,53.28
NM892,2024-05-15,2024-05-20,MI-2023-110604,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.03,1,18.46
SC361,2024-11-26,2024-12-01,NV-2023-141439,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.49,3,29.12
CB608,2021-09-08,2021-09-13,OK-2020-146815,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.22,2,51.76
AW191,2022-09-25,2022-09-30,NE-2021-149083,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.25,4,99.54
LJ868,2023-11-28,2023-12-01,WY-2022-163167,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Second Class,KEPATH12,0.74,3,34.26
KS246,2021-12-27,2021-12-31,NV-2020-163447,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.57,14,264.4
LR311,2024-03-21,2024-03-27,TN-2023-119452,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.25,6,23.63
JC375,2024-12-29,2025-01-01,CO-2023-158526,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Second Class,KEPATH01,0.37,1,3.31
NM892,2023-11-11,2023-11-17,MI-2022-124506,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.44,2,21.31
DF542,2022-05-11,2022-05-16,FL-2021-135727,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Second Class,KEPATH04,0.62,7,50.62
AW191,2023-04-08,2023-04-12,NE-2022-130946,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.17,4,63.18
RN447,2023-10-21,2023-10-27,AK-2022-161746,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.05,3,94.56
AW191,2023-07-25,2023-07-28,NE-2022-115441,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Second Class,KEPATH08,0.35,4,86.27
SC361,2023-05-07,2023-05-12,NV-2022-169856,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.48,6,137.03
AW191,2021-12-15,2021-12-18,NE-2020-101602,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),First Class,KEPATH12,0.25,5,164.7
MM723,2022-11-21,2022-11-23,VA-2021-101511,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Second Class,KEPATH01,0.54,7,16.9
DF542,2023-11-25,2023-11-29,FL-2022-113341,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.2,3,12.6
IH716,2023-12-03,2023-12-07,VT-2022-122063,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.67,1,6.28
SD934,2023-12-27,2023-12-31,NV-2022-162852,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.66,8,90.25
CB608,2022-12-06,2022-12-06,OK-2021-131884,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Same Day,KEPATH12,0.76,1,10.54
HS222,2023-05-26,2023-05-31,OR-2022-148852,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.67,6,86.96
JD838,2024-11-05,2024-11-10,WA-2023-102925,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Second Class,KEPATH01,0.26,2,7.77
AE177,2023-09-17,2023-09-21,MA-2022-159730,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery,Standard Class,KEPATH01,0.19,2,8.51
BM992,2023-11-03,2023-11-07,MD-2022-134180,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack),Standard Class,KEPATH04,0.48,7,69.27
NM892,2024-12-02,2024-12-06,MI-2023-102379,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack),Standard Class,KEPATH08,0.24,9,226.95
GF707,2021-07-21,2021-07-25,WA-2020-129189,K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack),Standard Class,KEPATH12,0.29,5,155.92
MF838,2023-11-24,2023-12-01,NE-2022-100468,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.63,2,4.85
GG466,2021-05-12,2021-05-15,MI-2020-127159,K-Eco Energy Bulbs 13W (4-pack),First Class,KE13W04,0.6,7,18.34
KH715,2023-01-10,2023-01-13,OK-2022-163937,K-Eco Energy Bulbs 13W (4-pack),Second Class,KE13W04,0.3,5,22.92
MG263,2024-04-26,2024-04-27,KS-2023-160045,K-Eco Energy Bulbs 13W (4-pack),First Class,KE13W04,0.75,1,1.64
RN447,2024-08-18,2024-08-23,AK-2023-117947,K-Eco Energy Bulbs 13W (4-pack),Second Class,KE13W04,0.26,2,9.69
GO720,2021-01-11,2021-01-14,UT-2020-130092,K-Eco Energy Bulbs 13W (4-pack),First Class,KE13W04,0.65,2,4.59
NS930,2024-01-29,2024-01-31,MN-2023-160927,K-Eco Energy Bulbs 13W (4-pack),Second Class,KE13W04,0.64,3,7.07
JD838,2021-10-31,2021-11-02,WA-2020-145387,K-Eco Energy Bulbs 13W  (8-pack),Second Class,KE13W08,0.73,3,9.11
JW700,2023-11-20,2023-11-27,MO-2022-127971,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.24,3,25.65
MM723,2024-11-09,2024-11-14,VA-2023-141852,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.46,8,48.6
MF186,2024-09-25,2024-10-01,OR-2023-144904,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.59,8,36.9
KH106,2022-03-05,2022-03-09,AZ-2021-140221,K-Eco Energy Bulbs 13W  (8-pack),Second Class,KE13W08,0.55,2,10.12
AW191,2024-12-01,2024-12-06,NE-2023-101805,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.59,12,55.35
CC186,2024-09-09,2024-09-14,FL-2023-147228,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.73,3,9.11
NS540,2023-04-22,2023-04-29,TX-2022-109869,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.04,5,54.0
HS222,2023-07-14,2023-07-18,OR-2022-109953,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.5,4,5.3
RB330,2023-07-25,2023-07-31,MD-2022-126158,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.08,9,21.94
RB330,2022-07-02,2022-07-04,MD-2021-140718,K-Eco Energy Bulbs 20W (4-pack),First Class,KE20W04,0.06,10,70.03
NM892,2024-05-15,2024-05-20,MI-2023-110604,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.71,2,4.32
ED714,2023-01-10,2023-01-17,LA-2022-116547,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.06,4,28.01
AW191,2023-10-28,2023-10-28,NE-2022-144344,K-Eco Energy Bulbs 20W (4-pack),Same Day,KE20W04,0.7,3,6.71
DF542,2024-10-04,2024-10-08,FL-2023-163818,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.0,1,7.45
LJ868,2021-05-20,2021-05-22,WY-2020-114188,K-Eco Energy Bulbs 20W (4-pack),Second Class,KE20W04,0.63,7,19.3
CA368,2024-12-23,2024-12-27,GA-2023-140627,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.42,4,28.77
DD311,2024-10-15,2024-10-20,TN-2023-142643,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.18,1,10.17
KP976,2022-12-24,2022-12-27,HI-2021-169397,K-Eco Energy Bulbs 20W  (8-pack),First Class,KE20W08,0.26,4,36.7
RS237,2022-11-21,2022-11-24,KY-2021-102778,K-Eco Energy Bulbs 20W  (8-pack),First Class,KE20W08,0.65,1,4.34
CO603,2022-04-11,2022-04-17,MT-2021-125563,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.15,3,31.62
AP383,2024-12-07,2024-12-11,KY-2023-136189,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.76,6,5.47
QM203,2022-05-12,2022-05-17,KY-2021-131856,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.17,4,12.62
DD311,2024-10-20,2024-10-20,TN-2023-103065,K-Eco Energy Bulbs 23W,Same Day,KE23W,0.19,4,12.31
AF146,2022-11-07,2022-11-12,KY-2021-163181,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.39,5,36.6
KH715,2022-08-21,2022-08-25,OK-2021-154823,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.38,1,7.44
BP340,2024-04-23,2024-04-27,OK-2023-132031,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.05,3,34.2
CO603,2024-08-21,2024-08-22,MT-2023-109253,K-Eco Energy Bulbs 23W (4-pack),First Class,KE23W04,0.13,4,41.76
AW191,2021-12-29,2022-01-05,NE-2020-126802,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.23,3,27.72
SK733,2023-04-17,2023-04-21,OK-2022-149111,K-Eco Energy Bulbs 23W  (8-pack),Second Class,KE23W08,0.64,8,50.4
CC186,2024-11-20,2024-11-26,FL-2023-161193,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.69,2,10.85
MR366,2023-11-19,2023-11-24,MI-2022-110156,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.4,2,21.0
MP748,2023-12-23,2023-12-26,IL-2022-132829,K-Eco Energy Bulbs 23W  (8-pack),Second Class,KE23W08,0.03,2,33.95
NV989,2024-11-18,2024-11-18,OR-2023-107825,K-Eco Energy Bulbs 23W  (8-pack),Same Day,KE23W08,0.53,2,16.45
DD951,2023-06-14,2023-06-17,TN-2022-107216,K-Eco Energy Bulbs 23W  (8-pack),First Class,KE23W08,0.36,3,33.6
LJ868,2024-03-20,2024-03-25,WY-2023-154214,K-Eco Energy Bulbs 23W  (8-pack),Second Class,KE23W08,0.5,1,8.75
AO423,2023-07-04,2023-07-06,AR-2022-147137,K-Eco Energy Bulbs 9W,First Class,KE9W,0.15,5,8.5
DD311,2021-09-30,2021-10-06,TN-2020-159478,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.14,3,5.16
JG491,2024-09-15,2024-09-19,GA-2023-163020,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.68,7,4.48
HN831,2023-07-04,2023-07-04,LA-2022-103107,K-Eco Energy Bulbs 9W,Same Day,KE9W,0.15,5,8.5
IO714,2022-12-18,2022-12-25,CA-2021-153038,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.55,5,4.5
HN831,2023-03-19,2023-03-21,LA-2022-136371,K-Eco Energy Bulbs 9W,Second Class,KE9W,0.31,4,5.52
BA261,2024-04-30,2024-05-05,AR-2023-137876,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.67,2,4.09
GO720,2024-08-26,2024-09-01,UT-2023-157350,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.62,5,11.78
QV229,2022-12-03,2022-12-07,ME-2021-123092,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.64,3,6.7
BC544,2021-09-15,2021-09-19,MS-2020-149594,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.22,4,19.34
KN704,2021-10-07,2021-10-13,VA-2020-117429,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.68,5,9.92
SD934,2024-09-23,2024-09-27,NV-2023-121412,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.02,3,27.93
KK578,2021-06-02,2021-06-07,OH-2020-104472,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.72,6,15.96
MM723,2023-10-20,2023-10-26,VA-2022-105753,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.09,5,43.23
BM992,2023-09-05,2023-09-07,MD-2022-115756,K-Eco Energy Bulbs 9W  (8-pack),Second Class,KE9W08,0.27,1,6.93
CA368,2023-09-22,2023-09-27,GA-2022-125724,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.47,7,35.25
CA368,2023-09-22,2023-09-27,GA-2022-125724,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.4,2,11.4
CA368,2024-09-22,2024-09-27,GA-2023-125724,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.63,7,24.61
ED714,2024-09-11,2024-09-11,LA-2023-144484,K-Eco Energy Bulbs 13W,Same Day,KE13W,0.22,4,6.99
WR722,2023-09-05,2023-09-09,WI-2022-158778,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.4,9,12.1
JL549,2023-09-04,2023-09-04,OH-2022-129630,K-Eco Energy Bulbs 13W,Same Day,KE13W,0.73,3,1.81
FH324,2024-12-09,2024-12-11,LA-2023-118038,K-Eco Energy Bulbs 13W,First Class,KE13W,0.74,3,1.75
